   API Well Number, Well Name, Operator Name,Year,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type, 
   31-099-17578-00-00  ,  Martin 2505  ,  A.D.C.O. Well Services Inc.  ,1990,0.00,1541.00,0.00,12, GD , 
   31-013-11940-00-00  ,  Martin 300  ,  Greenway Energy LLC  ,1990,0.00,3427.00,0.00,9, GD , 
   31-013-04535-00-00  ,  Martin Alvin 1 (AB #2)  ,  Greenridge Oil Company LLC  ,1990,0.00,3556.00,0.00,12, GD , 
   31-013-19763-00-00  ,  Martin Drilling Unit 1  ,  Universal Resources Holdings Inc.  ,1990,0.00,1570.00,0.00,12, GD , 
   31-013-17651-00-00  ,  Martin Unit 1  ,  Scott's Peek 'N Peak LLC  ,1990,0.00,7000.00,170.00,12, GD , 
   31-037-13846-00-00  ,  Martin; C. 1  ,  United States Gypsum Company  ,1990,0.00,2589.00,0.00,12, GD , 
   31-037-11259-00-00  ,  Martin; J. 1  ,  United States Gypsum Company  ,1990,0.00,561.00,0.00,9, GD , 
   31-121-17623-00-00  ,  Martin; P. 1  ,  United States Gypsum Company  ,1990,0.00,435.00,30.00,8, GD , 
   31-013-16306-00-00  ,  Martin; R 1  ,  Chautauqua Inns Ltd.  ,1990,0.00,772.00,0.00,4, GD , 
   31-099-19503-00-00  ,  Martin/Wise 1 (4103)  ,  Greenway Energy LLC  ,1990,0.00,6044.00,0.00,12, GD , 
   31-013-11446-00-00  ,  Martina 1  ,  Weil Resources Inc.  ,1990,0.00,584.00,1.00,12, GD , 
   31-121-20872-00-00  ,  Martinez; D. 1  ,  United States Gypsum Company  ,1990,0.00,11063.00,58.00,12, GD , 
   31-009-63609-00-00  ,  Martini 1  ,  Estate of Thomas G. Louser  ,1990,5.00,0.00,2.00,0, OD , 
   31-009-63610-00-00  ,  Martini 2  ,  Estate of Thomas G. Louser  ,1990,5.00,0.00,2.00,0, OD , 
   31-009-63611-00-00  ,  Martini 3  ,  Estate of Thomas G. Louser  ,1990,5.00,0.00,2.00,0, OD , 
   31-013-16356-00-00  ,  Martinson; P 1  ,  Greenway Energy LLC  ,1990,0.00,4530.00,80.00,12, GD , 
   31-013-15904-00-00  ,  Martt; E 1  ,  Greenway Energy LLC  ,1990,0.00,1955.00,230.00,12, GD , 
   31-013-15905-00-00  ,  Martt; E 2  ,  Greenway Energy LLC  ,1990,0.00,967.00,164.00,7, GD , 
   31-013-11878-00-00  ,  Marty 402  ,  Greenway Energy LLC  ,1990,0.00,438.00,13.00,7, GD , 
   31-013-18930-00-00  ,  Marucci Unit 1  ,  PPP Future Development Inc.  ,1990,0.00,17662.00,30.00,12, GD , 
   31-013-19344-00-00  ,  Marvin 1  ,  PPP Future Development Inc.  ,1990,0.00,5451.00,0.00,7, GD , 
   31-013-12134-00-00  ,  Marvin 1254  ,  Greenway Energy LLC  ,1990,0.00,2213.00,42.00,8, GD , 
   31-003-16551-00-00  ,  Marvin Pomeroy P-1  ,  Fairmont Oil Co. Inc.  ,1990,0.00,0.00,0.00,0,Not Listed, 
   31-029-18314-00-00  ,  Maryvale 2  ,  Cheektowaga-Maryvale Union Free School District  ,1990,0.00,871.00,0.00,12, GD , 
   31-029-18313-00-00  ,  Maryvale 4  ,  Cheektowaga-Maryvale Union Free School District  ,1990,0.00,1213.00,0.00,12, GD , 
   31-029-20862-00-00  ,  Maryvale Elementary 6  ,  Cheektowaga-Maryvale Union Free School District  ,1990,0.00,1503.00,0.00,12, GD , 
   31-029-20860-00-00  ,  Maryvale High 3  ,  Cheektowaga-Maryvale Union Free School District  ,1990,0.00,850.00,0.00,12, GD , 
   31-029-20861-00-00  ,  Maryvale High 5  ,  Cheektowaga-Maryvale Union Free School District  ,1990,0.00,1168.00,0.00,12, GD , 
   31-029-14436-00-00  ,  Mascio 1  ,  Small Louis E.  ,1990,0.00,2443.00,0.00,12, GD , 
   31-013-12298-00-00  ,  Maslach 447  ,  Greenway Energy LLC  ,1990,0.00,747.00,0.00,12, GD , 
   31-013-12915-00-00  ,  Mason 1  ,  Greenway Energy LLC  ,1990,0.00,1505.00,0.00,12, GD , 
   31-013-12917-00-00  ,  Mason 2  ,  Greenway Energy LLC  ,1990,0.00,4453.00,0.00,12, GD , 
   31-009-17118-00-00  ,  Mast 2  ,  Greenway Energy LLC  ,1990,0.00,1374.00,0.00,12, GD , 
   31-009-17091-00-00  ,  Mast; A 1  ,  Greenway Energy LLC  ,1990,0.00,1670.00,0.00,12, GD , 
   31-029-15034-00-00  ,  Mathis 1  ,  Salerno Thomas A.  ,1990,0.00,184.00,0.00,0, GD , 
   31-013-20985-00-00  ,  Matson Hardwoods 1  ,  Greenway Energy LLC  ,1990,0.00,12075.00,75.00,12, GD , 
   31-013-12598-00-00  ,  Matteson 501  ,  Greenway Energy LLC  ,1990,0.00,2690.00,0.00,8, GD , 
   31-013-21829-00-00  ,  Matthews; T 1  ,  Envirogas Inc.  ,1990,0.00,9289.00,968.00,9, GD , 
   31-013-11685-00-00  ,  Mattoon 1272  ,  Greenway Energy LLC  ,1990,0.00,1699.00,46.00,2,Not Listed, 
   31-121-13276-00-00  ,  Mattson Walter 1  ,  PXG Energy LLC  ,1990,0.00,1305.00,6.00,10, GD , 
   31-029-20236-00-00  ,  Matwikow 1  ,  Cotton Well Drilling Company Inc.  ,1990,0.00,4898.00,5.00,12, GD , 
   31-009-10845-00-00  ,  Maus; J & A 1  ,  Greenway Energy LLC  ,1990,0.00,1056.00,3.00,9, GD , 
   31-121-20852-00-00  ,  Maxon; M. 1  ,  United States Gypsum Company  ,1990,0.00,3773.00,146.00,12, GD , 
   31-121-21853-00-00  ,  Maxon; M. 2  ,  United States Gypsum Company  ,1990,0.00,1166.00,74.00,5, GD , 
   31-003-63861-00-00  ,  Maxwell T SC-511  ,  National Fuel Gas Supply Corporation  ,1990,0.00,603001.00,15114.00,12, GD , 
   31-029-15530-00-00  ,  May 1  ,  Cotton Well Drilling Company Inc.  ,1990,0.00,0.00,10.00,0, GD , 
   31-029-04147-00-00  ,  May Dr R F Sr 1  ,  Reserve Gas Company Inc.  ,1990,0.00,315.00,0.00,12, GD , 
   31-009-20361-00-00  ,  Mayer Unit 1  ,  Turkey Run LLC  ,1990,0.00,1776.00,0.00,12, GD , 
   31-013-18371-00-00  ,  Mayville Central Sch 1  ,  Town of Chautauqua  ,1990,0.00,6054.00,95.00,12, GD , 
   31-013-13763-00-00  ,  Mayville Conserv. 555  ,  Greenway Energy LLC  ,1990,0.00,9830.00,28.00,12, GD , 
   31-013-12539-00-00  ,  Maziar NY 22  ,  PPP Future Development Inc.  ,1990,0.00,6976.00,0.00,7, GD , 
   31-013-12235-00-00  ,  Mazur 472  ,  Greenway Energy LLC  ,1990,0.00,6.00,7.00,1, GD , 
   31-013-17085-00-00  ,  Mazzarisi 1  ,  PPP Future Development Inc.  ,1990,0.00,1836.00,0.00,0, GD , 
   31-029-20139-00-00  ,  Mazzu 1  ,  Cotton Well Drilling Company Inc.  ,1990,0.00,5776.00,30.00,12, GD , 
   31-013-12385-00-00  ,  McAvoy 475  ,  Greenway Energy LLC  ,1990,0.00,1017.00,19.00,11, GD , 
   31-051-13979-00-00  ,  McBride 2  ,  PPP Future Development Inc.  ,1990,0.00,5259.00,30.00,12, GD , 
   31-051-11403-00-00  ,  McBride 20218  ,  McBride Jane  ,1990,0.00,888.00,0.00,6, GD , 
   31-121-13868-00-00  ,  McBride; K 1  ,  PPP Future Development Inc.  ,1990,0.00,4100.00,25.00,12, GD , 
   31-037-14413-00-00  ,  McCabe 1  ,  Stedman Energy Inc.  ,1990,0.00,4270.00,0.00,12, GD , 
   31-099-19549-00-00  ,  McCarthy 1 (4116)  ,  Greenway Energy LLC  ,1990,0.00,3746.00,0.00,12, GD , 
   31-013-16453-00-00  ,  McChesney 1  ,  PPP Future Development Inc.  ,1990,0.00,180.00,4.00,2, GD , 
   31-013-11863-00-00  ,  McChesney 2  ,  PPP Future Development Inc.  ,1990,0.00,8857.00,226.00,12, GD , 
   31-013-11672-00-00  ,  McChesney 3  ,  Resource America Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-21911-00-00  ,  McChesney; J 7338  ,  PPP Future Development Inc.  ,1990,0.00,1250.00,33.00,1, GD , 
   31-013-17070-00-00  ,  McClelland 1  ,  Greenway Energy LLC  ,1990,0.00,312.00,85.00,3, GD , 
   31-029-21179-00-00  ,  McClendon 1  ,  Stedman Energy Inc.  ,1990,0.00,9547.00,0.00,12, GD , 
   31-037-01830-00-00  ,  McColl 1  ,  McColl Francis E.  ,1990,0.00,1044.00,15.00,12, GD , 
   31-013-13977-00-00  ,  McConnon; V 1  ,  Greenway Energy LLC  ,1990,0.00,644.00,0.00,12, GD , 
   31-013-12705-00-00  ,  McCord 1  ,  Greenway Energy LLC  ,1990,0.00,2024.00,0.00,12, GD , 
   31-121-17920-00-00  ,  McCormick; D 1  ,  McCormick Mark  ,1990,0.00,914.00,0.00,8, GD , 
   31-121-17975-00-00  ,  McCormick; D 2  ,  McCormick Ronald R.  ,1990,0.00,899.00,0.00,8, GD , 
   31-121-17976-00-00  ,  McCormick; D 3  ,  McCormick Ronald R.  ,1990,0.00,1140.00,0.00,9, GD , 
   31-121-17897-00-00  ,  McCormick; R 1  ,  McCormick Ronald R.  ,1990,0.00,842.00,0.00,8, GD , 
   31-121-17967-00-00  ,  McCormick; R 2  ,  McCormick Ronald R.  ,1990,0.00,864.00,0.00,8, GD , 
   31-037-19514-00-00  ,  McCoy 1 (6433)  ,  Empire Exploration Inc.  ,1990,0.00,1075.00,51.00,12, GD , 
   31-013-12188-00-00  ,  McCoy 1343  ,  Greenway Energy LLC  ,1990,0.00,625.00,0.00,12, GD , 
   31-013-12186-00-00  ,  McCoy 1344  ,  Greenway Energy LLC  ,1990,0.00,2629.00,0.00,12, GD , 
   31-009-10867-00-00  ,  McCracken; Harvey 1  ,  Belden & Blake Corporation  ,1990,0.00,4174.00,3.00,9, GD , 
   31-013-17031-00-00  ,  McCray 1  ,  Stedman Energy Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-17132-00-00  ,  McCray; G 1  ,  Troyer William W.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-21851-00-00  ,  McCray; L 1  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-14617-00-00  ,  McCreary; W 1  ,  Greenway Energy LLC  ,1990,0.00,1270.00,0.00,3, GD , 
   31-013-14357-00-00  ,  McCutchean; E 1  ,  Greenway Energy LLC  ,1990,0.00,993.00,0.00,7, GD , 
   31-013-14358-00-00  ,  McCutchean; E 2  ,  Greenway Energy LLC  ,1990,0.00,840.00,0.00,6, GD , 
   31-013-14359-00-00  ,  McCutchean; E 3  ,  Greenway Energy LLC  ,1990,0.00,1662.00,0.00,11, GD , 
   31-013-12952-00-00  ,  McCutcheon 1  ,  Greenway Energy LLC  ,1990,0.00,4409.00,7.00,12, GD , 
   31-013-12953-00-00  ,  McCutcheon 2  ,  Greenway Energy LLC  ,1990,0.00,3898.00,6.00,12, GD , 
   31-013-11459-00-00  ,  McCutcheon 222  ,  Greenway Energy LLC  ,1990,0.00,5049.00,0.00,11, GD , 
   31-013-11163-00-00  ,  McCutcheon 224  ,  Greenway Energy LLC  ,1990,0.00,3107.00,7.00,12, GD , 
   31-013-18810-00-00  ,  McDermott 1  ,  Stedman Energy Inc.  ,1990,0.00,2792.00,75.00,10, GD , 
   31-009-16863-00-00  ,  McDivitt 1  ,  Energy Production Co.  ,1990,0.00,0.00,0.00,0,Not Listed, 
   31-009-60569-00-00  ,  McDivitt 197  ,  O. Boyce McDivitt  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-009-60565-00-00  ,  McDivitt C-10  ,  O. Boyce McDivitt  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-009-60564-00-00  ,  McDivitt C-11  ,  O. Boyce McDivitt  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-009-60563-00-00  ,  McDivitt C-12  ,  O. Boyce McDivitt  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-009-60562-00-00  ,  McDivitt C-13  ,  O. Boyce McDivitt  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-009-60561-00-00  ,  McDivitt C-14  ,  O. Boyce McDivitt  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-009-60574-00-00  ,  McDivitt C-2  ,  O. Boyce McDivitt  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-009-60573-00-00  ,  McDivitt C-3  ,  O. Boyce McDivitt  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-009-60572-00-00  ,  McDivitt C-4  ,  O. Boyce McDivitt  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-009-60571-00-00  ,  McDivitt C-5  ,  O. Boyce McDivitt  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-009-60570-00-00  ,  McDivitt c7  ,  Woodruff Michael C.  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-009-60566-00-00  ,  McDivitt C-9  ,  O. Boyce McDivitt  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-009-60576-00-00  ,  McDivitt Fee 42  ,  O. Boyce McDivitt  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-009-60575-00-00  ,  McDivitt Fee 44  ,  Woodruff Michael C.  ,1990,33.00,0.00,329.00,12,Not Listed, 
   31-013-13544-00-00  ,  McDonald; W 1  ,  Greenway Energy LLC  ,1990,0.00,2036.00,0.00,12, GD , 
   31-013-11353-00-00  ,  McEwan 263  ,  PPP Future Development Inc.  ,1990,0.00,483.00,0.00,8, GD , 
   31-029-04219-00-00  ,  McGeary  ,  Seaport Natural Gas Co. Inc.  ,1990,0.00,8998.00,3.00,12, GD , 
   31-013-11321-00-00  ,  McGee; G 1  ,  PPP Future Development Inc.  ,1990,0.00,2415.00,62.00,12, GD , 
   31-013-19058-00-00  ,  McGrath 1-B  ,  PPP Future Development Inc.  ,1990,0.00,1422.00,73.00,12, GD , 
   31-013-20142-00-00  ,  McGuinn 1  ,  PPP Future Development Inc.  ,1990,0.00,7826.00,0.00,12, GD , 
   31-013-11275-00-00  ,  McGuinn; R 1 Unit 255  ,  Greenway Energy LLC  ,1990,0.00,4812.00,0.00,12, GD , 
   31-013-11273-00-00  ,  McGuinn; R 1 Unit 256  ,  Greenway Energy LLC  ,1990,0.00,1155.00,0.00,12, GD , 
   31-013-11152-00-00  ,  McGuinn-Shepardson 1  ,  Greenway Energy LLC  ,1990,0.00,808.00,0.00,12, GD , 
   31-037-19698-00-00  ,  McGuire 1a  ,  United States Gypsum Company  ,1990,0.00,170.00,78.00,9, GD , 
   31-037-19697-00-00  ,  McGuire-Braun 1a  ,  United States Gypsum Company  ,1990,0.00,635.00,30.00,8, GD , 
   31-013-21976-00-00  ,  McIlvain 7045  ,  Stedman Energy Inc.  ,1990,0.00,0.00,0.00,0,Not Listed, 
   31-051-16196-00-00  ,  McIlwaine 88  ,  PXG Energy LLC  ,1990,0.00,782.00,0.00,12, GD , 
   31-011-15047-00-00  ,  McIntosh 1  ,  KeyBank National Association Trustee  ,1990,0.00,697.00,0.00,12, GD , 
   31-011-15963-00-00  ,  McIntosh 2  ,  KeyBank National Association Trustee  ,1990,0.00,5103.00,0.00,12, GD , 
   31-037-02185-00-00  ,  McKenzie(Pestle)1993-I  ,  Seneca Resources Corporation  ,1990,0.00,2005.00,0.00,12, GD , 
   31-013-10899-00-00  ,  McKillip 206  ,  Greenway Energy LLC  ,1990,0.00,1936.00,11.00,12, GD , 
   31-013-10605-00-00  ,  McLarney 102  ,  Greenway Energy LLC  ,1990,0.00,4487.00,0.00,5, GD , 
   31-099-19590-00-00  ,  McMillen 1 (4139)  ,  Greenway Energy LLC  ,1990,0.00,7944.00,0.00,12, GD , 
   31-013-18585-00-00  ,  McNamara 1  ,  K. Petroleum Inc.  ,1990,160.00,2893.00,6010.00,12, GD , 
   31-013-18586-00-00  ,  McNamara 2  ,  K. Petroleum Inc.  ,1990,240.00,18454.00,6010.00,12, GD , 
   31-013-20046-00-00  ,  McNamara; G 3-268  ,  K. Petroleum Inc.  ,1990,80.00,2296.00,6010.00,6, GD , 
   31-101-00141-00-00  ,  McNaughton 1  ,  Campfield Arthur  ,1990,0.00,0.00,0.00,12, GD , 
   31-029-14407-00-00  ,  McNeil 829  ,  Schreiner Oil and Gas Inc.  ,1990,0.00,4484.00,0.00,10, GD , 
   31-029-14408-00-00  ,  McNeil 830  ,  Schreiner Oil and Gas Inc.  ,1990,0.00,4532.00,0.00,10, GD , 
   31-013-13157-00-00  ,  McPherson 1  ,  PPP Future Development Inc.  ,1990,0.00,5930.00,0.00,11, GD , 
   31-011-19644-00-00  ,  McPherson Unit 427-1  ,  Greenway Energy LLC  ,1990,0.00,2075.00,0.00,12, GD , 
   31-011-19645-00-00  ,  McPherson Unit 428-2  ,  Greenway Energy LLC  ,1990,0.00,2075.00,0.00,12, GD , 
   31-011-19646-00-00  ,  McPherson Unit 429-3  ,  Greenway Energy LLC  ,1990,0.00,2074.00,0.00,12, GD , 
   31-037-19517-00-00  ,  McTarnaghan 1  ,  United States Gypsum Company  ,1990,0.00,459.00,0.00,9, GD , 
   31-107-21294-00-00  ,  Mead 01  ,  Lone Wolf Operating LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-107-20645-00-00  ,  Mead 1  ,  Quaker State Corp.  ,1990,0.00,0.00,0.00,0, GD , 
   31-009-16723-00-00  ,  Meade 1  ,  Stedman Energy Inc.  ,1990,0.00,4577.00,0.00,12, GD , 
   31-029-16600-00-00  ,  Meadows 1  ,  Pefley Oil & Gas Inc.  ,1990,0.00,2871.00,0.00,12, GD , 
   31-029-16201-00-00  ,  Meahl 1  ,  Timberlay Corp.  ,1990,0.00,0.00,0.00,0, GD , 
   31-009-20924-00-00  ,  Mecca 1  ,  Greenridge Oil Company LLC  ,1990,0.00,37224.00,0.00,12, GD , 
   31-029-18060-00-00  ,  Mecca Bros 1  ,  Stedman Energy Inc.  ,1990,0.00,834.00,14.00,11, GD , 
   31-029-18492-00-00  ,  Mecca D 2  ,  Stedman Energy Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-11487-00-00  ,  Meder 318  ,  Greenway Energy LLC  ,1990,0.00,1125.00,0.00,11, GD , 
   31-013-11341-00-00  ,  Meder 321  ,  Greenway Energy LLC  ,1990,0.00,828.00,7.00,12, GD , 
   31-013-11340-00-00  ,  Meder Unit 319 1  ,  Greenway Energy LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-009-21111-00-00  ,  Medina Power Co 1  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-18337-00-00  ,  Mee 1  ,  PPP Future Development Inc.  ,1990,0.00,9782.00,1.00,12, GD , 
   31-013-18609-00-00  ,  Mee 2  ,  PPP Future Development Inc.  ,1990,0.00,6827.00,3.00,12, GD , 
   31-013-20972-00-00  ,  Mee; W 7343  ,  Greenway Energy LLC  ,1990,0.00,9053.00,42.00,12, GD , 
   31-013-10066-00-00  ,  Meeder 124  ,  Belden & Blake Corporation  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-10771-00-00  ,  Meeder 163  ,  Greenway Energy LLC  ,1990,0.00,1963.00,0.00,10, GD , 
   31-013-11117-00-00  ,  Meeder 177  ,  Greenway Energy LLC  ,1990,0.00,2322.00,0.00,10, GD , 
   31-013-11043-00-00  ,  Meeder 178  ,  Greenway Energy LLC  ,1990,0.00,394.00,0.00,9, GD , 
   31-013-10705-00-00  ,  Meeder 183  ,  Greenway Energy LLC  ,1990,0.00,3646.00,0.00,11, GD , 
   31-013-11414-00-00  ,  Meeder 185  ,  Greenway Energy LLC  ,1990,0.00,3317.00,0.00,12, GD , 
   31-013-11040-00-00  ,  Meeder 187  ,  Greenway Energy LLC  ,1990,0.00,4913.00,0.00,11, GD , 
   31-013-11041-00-00  ,  Meeder 188  ,  Greenway Energy LLC  ,1990,0.00,2100.00,0.00,10, GD , 
   31-013-10707-00-00  ,  Meeder 190  ,  Greenway Energy LLC  ,1990,0.00,3190.00,0.00,10, GD , 
   31-013-10252-00-00  ,  Meeder Andy 93  ,  Stedman Energy Inc.  ,1990,0.00,768.00,8.00,8, GD , 
   31-013-15049-00-00  ,  Meeder C 1  ,  Meeder Curt N.  ,1990,0.00,50.00,0.00,0, GD , 
   31-121-12178-00-00  ,  Meeder Wn-1533  ,  Meeder Ezra  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-17341-00-00  ,  Meek 1  ,  United States Gypsum Company  ,1990,0.00,2392.00,0.00,12, GD , 
   31-121-15219-00-00  ,  Mehlenbacher 1  ,  Farm Energy Trust  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-18785-00-00  ,  Mehs Unit 1  ,  Jebco OGM Resources Inc.  ,1990,0.00,3407.00,80.00,12, GD , 
   31-013-18784-00-00  ,  Mehs Unit 2  ,  Jebco OGM Resources Inc.  ,1990,0.00,1019.00,160.00,12, GD , 
   31-009-15668-00-00  ,  Meides 2  ,  Diehl Ronald  ,1990,0.00,0.00,0.00,0, GD , 
   31-121-18751-00-00  ,  Meiler 1  ,  PPP Future Development Inc.  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-16177-00-00  ,  Meiser 1  ,  United States Gypsum Company  ,1990,0.00,389.00,0.00,9, GD , 
   31-037-17586-00-00  ,  Meiser 2  ,  United States Gypsum Company  ,1990,0.00,198.00,29.00,8, GD , 
   31-013-17153-00-00  ,  Melby 1  ,  PPP Future Development Inc.  ,1990,0.00,2017.00,0.00,7, GD , 
   31-013-17736-00-00  ,  Melby 2  ,  PPP Future Development Inc.  ,1990,0.00,5641.00,0.00,7, GD , 
   31-099-17570-00-00  ,  Melcher 1 (4052)  ,  Equitable Resources Exploraration  ,1990,0.00,0.00,0.00,0, GD , 
   31-037-16175-00-00  ,  Mendola 1  ,  Warren Malcolm  ,1990,0.00,1461.00,1.00,12, GD , 
   31-037-13680-00-00  ,  Mercer 1  ,  Alden Aurora Gas Company Inc.  ,1990,0.00,1912.00,0.00,12, GD , 
   31-013-21732-00-00  ,  Mercurio; R 1  ,  Greenway Energy LLC  ,1990,0.00,9356.00,0.00,12, GD , 
   31-013-12523-00-00  ,  Meredith NY 10  ,  Kastle Resources Enterprises Inc.  ,1990,0.00,449.00,75.00,7, GD , 
   31-013-18245-00-00  ,  Meredith; S 1  ,  Greenway Energy LLC  ,1990,0.00,264.00,0.00,2, GD , 
   31-013-18246-00-00  ,  Meredith; S 2  ,  Greenway Energy LLC  ,1990,0.00,6891.00,20.00,12, GD , 
   31-029-20962-00-00  ,  Merkle 1  ,  Stedman Energy Inc.  ,1990,0.00,7734.00,0.00,12, GD , 
   31-009-18602-00-00  ,  Merrill 1  ,  Merrill Brian G.  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-12094-00-00  ,  Merritt 1309  ,  Greenway Energy LLC  ,1990,0.00,1241.00,0.00,12, GD , 
   31-013-12095-00-00  ,  Merritt 1310  ,  Greenway Energy LLC  ,1990,0.00,3335.00,0.00,12, GD , 
   31-013-12096-00-00  ,  Merritt 1311  ,  Greenway Energy LLC  ,1990,0.00,5895.00,0.00,12, GD , 
   31-013-19780-00-00  ,  Messenger; C 1-A  ,  Greenway Energy LLC  ,1990,0.00,6690.00,93.00,12, GD , 
   31-013-20210-00-00  ,  Messenger; C 1-B  ,  Greenway Energy LLC  ,1990,0.00,2818.00,33.00,12, GD , 
   31-029-60794-00-00  ,  Mest 1  ,  Lewis Jeffrey  ,1990,0.00,0.00,0.00,0, GD , 
   31-051-15480-00-00  ,  Meter 1  ,  Meter Erin L. & William J.  ,1990,0.00,0.00,0.00,0, GD , 
   31-029-04756-00-00  ,  Metz 1  ,  Reserve Gas Company Inc.  ,1990,0.00,315.00,0.00,12, GD , 
   31-121-15852-00-00  ,  Metzger; G. 1  ,  United States Gypsum Company  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-10111-00-00  ,  Metzler 1  ,  Greenway Energy LLC  ,1990,0.00,2539.00,0.00,12, GD , 
   31-029-20794-00-00  ,  Meyer 1  ,  Cotton Well Drilling Company Inc.  ,1990,0.00,220.00,0.00,10, GD , 
   31-051-19610-00-00  ,  Meyer 2  ,  PPP Future Development Inc.  ,1990,0.00,3662.00,30.00,12, GD , 
   31-121-19931-00-00  ,  Meyers 1  ,  PPP Future Development Inc.  ,1990,0.00,1759.00,15.00,12, GD , 
   31-013-11207-00-00  ,  Meyers 252  ,  Greenway Energy LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-13771-00-00  ,  Meyers 564  ,  Greenway Energy LLC  ,1990,0.00,2539.00,7.00,12, GD , 
   31-009-16716-00-00  ,  Meyers; B 1  ,  Greenway Energy LLC  ,1990,0.00,1323.00,0.00,7, GD , 
   31-009-16849-00-00  ,  Meyers; B 2  ,  Greenway Energy LLC  ,1990,0.00,4590.00,0.00,7, GD , 
   31-037-19478-00-00  ,  Meyers; W. 1  ,  United States Gypsum Company  ,1990,0.00,2793.00,0.00,12, GD , 
   31-037-19473-00-00  ,  Meyers; W. 2  ,  United States Gypsum Company  ,1990,0.00,2334.00,0.00,12, GD , 
   31-037-19629-00-00  ,  Meyers; W. 3  ,  United States Gypsum Company  ,1990,0.00,2491.00,0.00,12, GD , 
   31-013-16853-00-00  ,  Mezzio 1  ,  Cotton Well Drilling Company Inc.  ,1990,0.00,636.00,30.00,5, GD , 
   31-011-12149-00-00  ,  Michael Deptuch 1  ,  Deptuch Michael Estate  ,1990,0.00,0.00,0.00,5, GD , 
   31-013-13629-00-00  ,  Michalske 1255  ,  Greenway Energy LLC  ,1990,0.00,0.00,0.00,0, GD , 
   31-013-17686-00-00  ,  Michielsen; L 1  ,  Greenway Energy LLC  ,1990,0.00,4542.00,20.00,12, GD , 
   31-037-20419-00-00  ,  Midkiff; J. 1  ,  United States Gypsum Company  ,1990,0.00,2123.00,0.00,12, GD , 
   31-013-11883-00-00  ,  Mid-Meadows 406  ,  Greenway Energy LLC  ,1990,0.00,613.00,6.00,12, GD , 
   31-121-13274-00-00  ,  Midstates Container 1  ,  PXG Energy LLC  ,1990,0.00,406.00,2.00,11, GD , 
   31-037-21312-00-00  ,  Midway Farms 1  ,  United States Gypsum Company  ,1990,0.00,2024.00,47.00,3, GD , 
   31-009-18295-00-00  ,  Mighells 1  ,  Stedman Energy Inc.  ,1990,0.00,2591.00,12.00,12, GD , 
   31-013-12530-00-00  ,  Miktuk NY 63  ,  PPP Future Development Inc.  ,1990,0.00,2486.00,0.00,7, GD , 
   31-013-18718-00-00  ,  Miktuk; J. 1-Ny-4020  ,  PPP Future Development Inc.  ,1990,0.00,10130.00,0.00,12, GD , 
   31-013-18917-00-00  ,  Mikula 1  ,  PPP Future Development Inc.  ,1990,0.00,539.00,0.00,7, GD , 
   31-013-11205-00-00  ,  Mikula 152  ,  Greenway Energy LLC  ,1990,0.00,2654.00,0.00,12, GD , 
   31-013-11138-00-00  ,  Mikula 153  ,  Greenway Energy LLC  ,1990,0.00,2577.00,14.00,12, GD , 
   31-013-10706-00-00  ,  Mikula 189  ,  Greenway Energy LLC  ,1990,0.00,11800.00,0.00,11, GD , 
   31-013-11268-00-00  ,  Mikula 310  ,  Greenway Energy LLC  ,1990,0.00,2052.00,0.00,12, GD , 
   31-013-11025-00-00  ,  Mikula 520  ,  Greenway Energy LLC  ,1990,0.00,1767.00,0.00,12, GD , 
   31-013-19043-00-00  ,  Mikula-Ivett 6381  ,  Ivett Donald L. & Jeanette V.  ,1990,0.00,1158.00,27.00,12, GD , 
